empresa,ejercicio,almacen,documento,tipo_doc,subcta,fecha,importe,moneda,cambio,cambio_euro,asiento,orden,tipo,tpv,clave,empresa_id,ejercicio_id,almacen_id,subcta_id,moneda_id,tpv_id,name
1,2011,1,11034131,SV,4300690,2011-05-23,1740.50000,9,1.000000,,,,1,1,1105231926270690,1,1_2011,1_1,1_4300690,9,1_1,1_1
1,2011,1,11034162,SV,4300002,2011-06-01,65.25000,9,1.000000,,,,1,1,1106010839210002,1,1_2011,1_1,1_4300002,9,1_1,1_1
1,2011,1,11034154,SV,4300267,2011-05-30,45474.84000,9,1.000000,,,,1,1,1105301014550267,1,1_2011,1_1,1_4300267,9,1_1,1_1
1,2011,1,11034158,SV,4300617,2011-05-30,7115.40000,9,1.000000,,,,1,1,1105310836240617,1,1_2011,1_1,1_4300617,9,1_1,1_1
1,2011,1,11034132,SV,4301565,2011-05-24,123.40000,9,1.000000,,,,1,1,1105240841511565,1,1_2011,1_1,1_4301565,9,1_1,1_1
1,2011,1,11034133,SV,4300357,2011-05-24,53.10000,9,1.000000,,,,1,1,1105241617280357,1,1_2011,1_1,1_4300357,9,1_1,1_1
1,2011,1,11034134,SV,4301144,2011-05-24,420.60000,9,1.000000,,,,1,1,1105241618581144,1,1_2011,1_1,1_4301144,9,1_1,1_1
1,2011,1,11034135,SV,4301264,2011-05-24,587.46000,9,1.000000,,,,1,1,1105241620011264,1,1_2011,1_1,1_4301264,9,1_1,1_1
1,2011,1,11034136,SV,4300048,2011-05-24,782.87000,9,1.000000,,,,1,1,1105241620480048,1,1_2011,1_1,1_4300048,9,1_1,1_1
1,2011,1,11034094,SV,4301107,2011-05-10,2027.36000,9,1.000000,,,,1,1,1105241624511107,1,1_2011,1_1,1_4301107,9,1_1,1_1
1,2011,1,11034191,SV,4300970,2011-06-14,199.99000,9,1.000000,,,,1,1,1106141732570970,1,1_2011,1_1,1_4300970,9,1_1,1_1
1,2011,1,11034138,SV,4300006,2011-05-25,2060.28000,9,1.000000,,,,1,1,1105250747290006,1,1_2011,1_1,1_4300006,9,1_1,1_1
1,2011,1,11034139,SV,4300228,2011-05-25,886.72000,9,1.000000,,,,1,1,1105250750330228,1,1_2011,1_1,1_4300228,9,1_1,1_1
1,2011,1,11034181,SV,4300048,2011-06-07,445.91000,9,1.000000,,,,1,1,1106070922040048,1,1_2011,1_1,1_4300048,9,1_1,1_1
1,2011,1,11034156,SV,4300617,2011-05-30,210.28000,9,1.000000,,,,1,1,1105301459450617,1,1_2011,1_1,1_4300617,9,1_1,1_1
1,2011,1,11034109,SV,4300013,2011-05-16,571.12000,9,1.000000,,,,1,1,1105301528520013,1,1_2011,1_1,1_4300013,9,1_1,1_1
1,2011,1,11034142,SV,4300267,2011-05-25,12604.76000,9,1.000000,,,,1,1,1105251234080267,1,1_2011,1_1,1_4300267,9,1_1,1_1
1,2011,1,11034143,SV,4300267,2011-05-25,54103.00000,9,1.000000,,,,1,1,1105251244210267,1,1_2011,1_1,1_4300267,9,1_1,1_1
1,2011,1,11034144,SV,4300617,2011-05-25,3658.00000,9,1.000000,,,,1,1,1105251617550617,1,1_2011,1_1,1_4300617,9,1_1,1_1
1,2011,1,11034145,SV,4300085,2011-05-25,978.43000,9,1.000000,,,,1,1,1105251714380085,1,1_2011,1_1,1_4300085,9,1_1,1_1
1,2011,1,11034160,SV,4301264,2011-06-01,1563.80000,9,1.000000,,,,1,1,1106011106181264,1,1_2011,1_1,1_4301264,9,1_1,1_1
1,2011,1,11034166,SV,4301609,2011-06-02,112.74000,9,1.000000,,,,1,1,1106021123591609,1,1_2011,1_1,1_4301609,9,1_1,1_1
1,2011,1,11034167,SV,4301609,2011-06-02,1350.81000,9,1.000000,,,,1,1,1106021128451609,1,1_2011,1_1,1_4301609,9,1_1,1_1
1,2011,1,11034146,SV,4300981,2011-05-26,729.24000,9,1.000000,,,,1,1,1105261041310981,1,1_2011,1_1,1_4300981,9,1_1,1_1
1,2011,1,11034147,SV,4301609,2011-05-26,1674.02000,9,1.000000,,,,1,1,1105261736471609,1,1_2011,1_1,1_4301609,9,1_1,1_1
1,2011,1,11034148,SV,4301609,2011-05-26,272.49000,9,1.000000,,,,1,1,1105261737181609,1,1_2011,1_1,1_4301609,9,1_1,1_1
1,2011,1,11034163,SV,4300617,2011-06-01,3658.00000,9,1.000000,,,,1,1,1106011551110617,1,1_2011,1_1,1_4300617,9,1_1,1_1
1,2011,1,11034150,SV,4300267,2011-05-27,3776.00000,9,1.000000,,,,1,1,1105270841230267,1,1_2011,1_1,1_4300267,9,1_1,1_1
1,2011,1,11034151,SV,4300617,2011-05-27,0.00000,9,1.000000,,,,1,1,1105270848390617,1,1_2011,1_1,1_4300617,9,1_1,1_1
1,2011,1,11034157,SV,4300172,2011-05-30,189.92000,9,1.000000,,,,1,1,1105310837280172,1,1_2011,1_1,1_4300172,9,1_1,1_1
1,2011,1,11034153,SV,4301580,2011-05-30,2199.53000,9,1.000000,,,,1,1,1105310838231580,1,1_2011,1_1,1_4301580,9,1_1,1_1
1,2011,1,11034129,SV,4300228,2011-05-23,1375.88000,9,1.000000,,,,1,1,1105311014490228,1,1_2011,1_1,1_4300228,9,1_1,1_1
1,2011,1,11034149,SV,4300267,2011-05-27,-10623.54000,9,1.000000,,,,1,1,1105311057070267,1,1_2011,1_1,1_4300267,9,1_1,1_1
1,2011,1,11034164,SV,4300799,2011-06-01,225.73000,9,1.000000,,,,1,1,1106011625340799,1,1_2011,1_1,1_4300799,9,1_1,1_1
1,2011,1,11034188,SV,4301557,2011-06-09,23850.00000,9,1.000000,,,,1,1,1106091507081557,1,1_2011,1_1,1_4301557,9,1_1,1_1
1,2011,1,11034168,SV,4301609,2011-06-02,774.84000,9,1.000000,,,,1,1,1106021129381609,1,1_2011,1_1,1_4301609,9,1_1,1_1
1,2011,1,11034141,SV,4300267,2011-05-25,-1864.40000,9,1.000000,,,,1,1,1105311112260267,1,1_2011,1_1,1_4300267,9,1_1,1_1
1,2011,1,11034155,SV,4300012,2011-05-31,53.65000,9,1.000000,,,,1,1,1105311212370012,1,1_2011,1_1,1_4300012,9,1_1,1_1
1,2011,1,11034169,SV,4300267,2011-06-02,3776.00000,9,1.000000,,,,1,1,1106021517480267,1,1_2011,1_1,1_4300267,9,1_1,1_1
1,2011,1,11034159,SV,4301679,2011-05-31,93.40000,9,1.000000,,,,1,1,1105311222451679,1,1_2011,1_1,1_4301679,9,1_1,1_1
1,2011,1,11034161,SV,4300301,2011-05-31,0.00000,9,1.000000,,,,1,1,1105311540270301,1,1_2011,1_1,1_4300301,9,1_1,1_1
1,2011,1,11034170,SV,4300019,2011-06-03,322.14000,9,1.000000,,,,1,1,1106031613460019,1,1_2011,1_1,1_4300019,9,1_1,1_1
1,2011,1,11034172,SV,4301122,2011-06-06,1442.43000,9,1.000000,,,,1,1,1106060743531122,1,1_2011,1_1,1_4301122,9,1_1,1_1
1,2011,1,11034189,SV,4300632,2011-06-10,177.00000,9,1.000000,,,,1,1,1106100932560632,1,1_2011,1_1,1_4300632,9,1_1,1_1
1,2011,1,11034173,SV,4301286,2011-06-06,1352.94000,9,1.000000,,,,1,1,1106060744461286,1,1_2011,1_1,1_4301286,9,1_1,1_1
1,2011,1,11034174,SV,4300048,2011-06-06,5752.50000,9,1.000000,,,,1,1,1106060930060048,1,1_2011,1_1,1_4300048,9,1_1,1_1
1,2011,1,11034175,SV,4301625,2011-06-06,741.04000,9,1.000000,,,,1,1,1106060931471625,1,1_2011,1_1,1_4301625,9,1_1,1_1
1,2011,1,11034176,SV,4300768,2011-06-06,267.27000,9,1.000000,,,,1,1,1106061447400768,1,1_2011,1_1,1_4300768,9,1_1,1_1
1,2011,1,11034190,SV,4300012,2011-06-10,104.08000,9,1.000000,,,,1,1,1106100937340012,1,1_2011,1_1,1_4300012,9,1_1,1_1
1,2011,1,11034178,SV,4301677,2011-06-06,14976.56000,9,1.000000,,,,1,1,1106061507201677,1,1_2011,1_1,1_4301677,9,1_1,1_1
1,2011,1,11034179,SV,4300013,2011-06-06,60649.05000,9,1.000000,,,,1,1,1106061533340013,1,1_2011,1_1,1_4300013,9,1_1,1_1
1,2011,1,11034140,SV,4301050,2011-05-25,26.55000,9,1.000000,,,,1,1,1106061548071050,1,1_2011,1_1,1_4301050,9,1_1,1_1
1,2011,1,11034177,SV,4301580,2011-06-06,1447.86000,9,1.000000,,,,1,1,1106080812041580,1,1_2011,1_1,1_4301580,9,1_1,1_1
1,2011,1,11034137,SV,4300210,2011-05-25,1761.17000,9,1.000000,,,,1,1,1106061600170210,1,1_2011,1_1,1_4300210,9,1_1,1_1
1,2011,1,11034180,SV,4301661,2011-06-06,471.41000,9,1.000000,,,,1,1,1106061634011661,1,1_2011,1_1,1_4301661,9,1_1,1_1
1,2011,1,11034165,SV,4301489,2011-06-01,154.88000,9,1.000000,,,,1,1,1106080812431489,1,1_2011,1_1,1_4301489,9,1_1,1_1
1,2011,1,11034171,SV,4300617,2011-06-03,6074.64000,9,1.000000,,,,1,1,1106080813090617,1,1_2011,1_1,1_4300617,9,1_1,1_1
1,2011,1,11034182,SV,4301483,2011-06-08,305.50000,9,1.000000,,,,1,1,1106080818081483,1,1_2011,1_1,1_4301483,9,1_1,1_1
1,2011,1,11034183,SV,4300019,2011-06-08,344.09000,9,1.000000,,,,1,1,1106080826570019,1,1_2011,1_1,1_4300019,9,1_1,1_1
1,2011,1,11034184,SV,4300048,2011-06-08,441.71000,9,1.000000,,,,1,1,1106080905490048,1,1_2011,1_1,1_4300048,9,1_1,1_1
1,2011,1,11034563,SV,4300013,2011-12-06,57.14000,9,1.000000,,,,1,1,1112060737390013,1,1_2011,1_1,1_4300013,9,1_1,1_1
1,2011,1,11034192,SV,4301203,2011-06-14,501.50000,9,1.000000,,,,1,1,1106141747191203,1,1_2011,1_1,1_4301203,9,1_1,1_1
1,2011,1,11034186,SV,4300013,2011-06-08,212.40000,9,1.000000,,,,1,1,1106101231460013,1,1_2011,1_1,1_4300013,9,1_1,1_1
1,2011,1,11034193,SV,4300012,2011-06-15,135.30000,9,1.000000,,,,1,1,1106150835150012,1,1_2011,1_1,1_4300012,9,1_1,1_1
1,2011,1,11034194,SV,4301537,2011-06-15,2006.00000,9,1.000000,,,,1,1,1106151014081537,1,1_2011,1_1,1_4301537,9,1_1,1_1
1,2011,1,11034195,SV,4301643,2011-06-15,7701.72000,9,1.000000,,,,1,1,1106151138291643,1,1_2011,1_1,1_4301643,9,1_1,1_1
1,2011,1,11034196,SV,4300617,2011-06-15,10608.20000,9,1.000000,,,,1,1,1106151506320617,1,1_2011,1_1,1_4300617,9,1_1,1_1
1,2011,1,11034197,SV,4300228,2011-06-16,577.26000,9,1.000000,,,,1,1,1106160802200228,1,1_2011,1_1,1_4300228,9,1_1,1_1
1,2011,1,11034235,SV,4300012,2011-06-29,279.85000,9,1.000000,,,,1,1,1106290741290012,1,1_2011,1_1,1_4300012,9,1_1,1_1
1,2011,1,11034199,SV,4301507,2011-06-16,440.38000,9,1.000000,,,,1,1,1106160805361507,1,1_2011,1_1,1_4301507,9,1_1,1_1
1,2011,1,11034200,SV,4300981,2011-06-16,717.44000,9,1.000000,,,,1,1,1106160931030981,1,1_2011,1_1,1_4300981,9,1_1,1_1
1,2011,1,11034201,SV,4301411,2011-06-16,943.53000,9,1.000000,,,,1,1,1106161756281411,1,1_2011,1_1,1_4301411,9,1_1,1_1
1,2011,1,11034202,SV,4301364,2011-06-16,60.94000,9,1.000000,,,,1,1,1106161758351364,1,1_2011,1_1,1_4301364,9,1_1,1_1
1,2011,1,11034212,SV,4301403,2011-06-22,2678.60000,9,1.000000,,,,1,1,1106220800161403,1,1_2011,1_1,1_4301403,9,1_1,1_1
1,2011,1,11034204,SV,4300617,2011-06-17,560.74000,9,1.000000,,,,1,1,1106171440320617,1,1_2011,1_1,1_4300617,9,1_1,1_1
1,2011,1,11034205,SV,4300048,2011-06-17,38.80000,9,1.000000,,,,1,1,1106171545470048,1,1_2011,1_1,1_4300048,9,1_1,1_1
1,2011,1,11034206,SV,4300160,2011-06-20,323.32000,9,1.000000,,,,1,1,1106200747320160,1,1_2011,1_1,1_4300160,9,1_1,1_1
1,2011,1,11034207,SV,4300048,2011-06-20,144.43000,9,1.000000,,,,1,1,1106200748180048,1,1_2011,1_1,1_4300048,9,1_1,1_1
1,2011,1,11034208,SV,4300940,2011-06-20,1386.50000,9,1.000000,,,,1,1,1106200748550940,1,1_2011,1_1,1_4300940,9,1_1,1_1
1,2011,1,11034453,SV,4301685,2011-10-10,70.80000,9,1.000000,,,,1,1,1110101107121685,1,1_2011,1_1,1_4301685,9,1_1,1_1
1,2011,1,11034210,SV,4300012,2011-06-21,234.51000,9,1.000000,,,,1,1,1106210859330012,1,1_2011,1_1,1_4300012,9,1_1,1_1
1,2011,1,11034203,SV,4301439,2011-06-17,1640.20000,9,1.000000,,,,1,1,1106211052151439,1,1_2011,1_1,1_4301439,9,1_1,1_1
1,2011,1,11034211,SV,4300012,2011-06-22,484.47000,9,1.000000,,,,1,1,1106220752420012,1,1_2011,1_1,1_4300012,9,1_1,1_1
1,2011,1,11034282,SV,4301371,2011-07-14,4425.00000,9,1.000000,,,,1,1,1107141209091371,1,1_2011,1_1,1_4301371,9,1_1,1_1
1,2011,1,11034221,SV,4300758,2011-06-23,1627.27000,9,1.000000,,,,1,1,1106231241420758,1,1_2011,1_1,1_4300758,9,1_1,1_1
1,2011,1,11034214,SV,4300267,2011-06-22,6997.52000,9,1.000000,,,,1,1,1106221522000267,1,1_2011,1_1,1_4300267,9,1_1,1_1
1,2011,1,11034222,SV,4301391,2011-06-23,200.60000,9,1.000000,,,,1,1,1106231242431391,1,1_2011,1_1,1_4301391,9,1_1,1_1
1,2011,1,11034234,SV,4300101,2011-06-29,835.65000,9,1.000000,,,,1,1,1106290739490101,1,1_2011,1_1,1_4300101,9,1_1,1_1
1,2011,1,11034252,SV,4300267,2011-07-04,60.48000,9,1.000000,,,,1,1,1107050731130267,1,1_2011,1_1,1_4300267,9,1_1,1_1
1,2011,1,11034510,SV,4301661,2011-11-14,354.51000,9,1.000000,,,,1,1,1111140807291661,1,1_2011,1_1,1_4301661,9,1_1,1_1
1,2011,1,11034216,SV,4300267,2011-06-22,13246.68000,9,1.000000,,,,1,1,1106221536540267,1,1_2011,1_1,1_4300267,9,1_1,1_1
1,2011,1,11034218,SV,4300172,2011-06-22,543.91000,9,1.000000,,,,1,1,1106221707530172,1,1_2011,1_1,1_4300172,9,1_1,1_1
1,2011,1,11034331,SV,4301606,2011-07-28,126.26000,9,1.000000,,,,1,1,1107281020421606,1,1_2011,1_1,1_4301606,9,1_1,1_1
1,2011,1,11034220,SV,4301017,2011-06-22,586.21000,9,1.000000,,,,1,1,1106221741001017,1,1_2011,1_1,1_4301017,9,1_1,1_1
1,2011,1,11034223,SV,4301667,2011-06-27,270.69000,9,1.000000,,,,1,1,1106270845561667,1,1_2011,1_1,1_4301667,9,1_1,1_1
1,2011,1,11034230,SV,4300267,2011-06-28,16327.54000,9,1.000000,,,,1,1,1106280956110267,1,1_2011,1_1,1_4300267,9,1_1,1_1
1,2011,1,11034231,SV,4300981,2011-06-28,320.96000,9,1.000000,,,,1,1,1106281047070981,1,1_2011,1_1,1_4300981,9,1_1,1_1
1,2011,1,11034225,SV,4301120,2011-06-27,300.51000,9,1.000000,,,,1,1,1106271138401120,1,1_2011,1_1,1_4301120,9,1_1,1_1
1,2011,1,11034232,SV,4300981,2011-06-28,292.40000,9,1.000000,,,,1,1,1106281048530981,1,1_2011,1_1,1_4300981,9,1_1,1_1
1,2011,1,11034224,SV,4301000,2011-06-23,211.23000,9,1.000000,,,,1,1,1106271210421000,1,1_2011,1_1,1_4301000,9,1_1,1_1
1,2011,1,11034226,SV,4300970,2011-06-27,134.99000,9,1.000000,,,,1,1,1106271215360970,1,1_2011,1_1,1_4300970,9,1_1,1_1
1,2011,1,11034227,SV,4301000,2011-06-27,-83.21000,9,1.000000,,,,1,1,1106271221031000,1,1_2011,1_1,1_4301000,9,1_1,1_1
1,2011,1,11034228,SV,4301000,2011-06-27,90.55000,9,1.000000,,,,1,1,1106271243001000,1,1_2011,1_1,1_4301000,9,1_1,1_1
1,2011,1,11034233,SV,4301203,2011-06-28,0.00000,9,1.000000,,,,1,1,1106281305501203,1,1_2011,1_1,1_4301203,9,1_1,1_1
1,2011,1,11034198,SV,4300655,2011-06-16,413.00000,9,1.000000,,,,1,1,1106281357220655,1,1_2011,1_1,1_4300655,9,1_1,1_1
1,2011,1,11034215,SV,4300617,2011-06-22,2390.68000,9,1.000000,,,,1,1,1106281358290617,1,1_2011,1_1,1_4300617,9,1_1,1_1
1,2011,1,11034236,SV,4300048,2011-06-29,454.48000,9,1.000000,,,,1,1,1106290744420048,1,1_2011,1_1,1_4300048,9,1_1,1_1
1,2011,1,11034237,SV,4301295,2011-06-29,100.55000,9,1.000000,,,,1,1,1106290745571295,1,1_2011,1_1,1_4301295,9,1_1,1_1
1,2011,1,11034238,SV,4301030,2011-06-29,450.57000,9,1.000000,,,,1,1,1106290747081030,1,1_2011,1_1,1_4301030,9,1_1,1_1
1,2011,1,11034240,SV,4300048,2011-06-30,106.91000,9,1.000000,,,,1,1,1106300735540048,1,1_2011,1_1,1_4300048,9,1_1,1_1
1,2011,1,11034254,SV,4301580,2011-07-05,0.00000,9,1.000000,,,,1,1,1107050805341580,1,1_2011,1_1,1_4301580,9,1_1,1_1
1,2011,1,11034397,SV,4301203,2011-09-16,3936.48000,9,1.000000,,,,1,1,1109161019211203,1,1_2011,1_1,1_4301203,9,1_1,1_1
1,2011,1,11034270,SV,4301580,2011-07-11,1461.98000,9,1.000000,,,,1,1,1107120755561580,1,1_2011,1_1,1_4301580,9,1_1,1_1
1,2011,1,11034243,SV,4300981,2011-07-01,31.86000,9,1.000000,,,,1,1,1107011119170981,1,1_2011,1_1,1_4300981,9,1_1,1_1
1,2011,1,11034244,SV,4300228,2011-07-01,293.58000,9,1.000000,,,,1,1,1107011128250228,1,1_2011,1_1,1_4300228,9,1_1,1_1
1,2011,1,11034245,SV,4301523,2011-07-01,607.33000,9,1.000000,,,,1,1,1107011228121523,1,1_2011,1_1,1_4301523,9,1_1,1_1
1,2011,1,11034246,SV,4301286,2011-07-04,424.56000,9,1.000000,,,,1,1,1107040733231286,1,1_2011,1_1,1_4301286,9,1_1,1_1
1,2011,1,11034247,SV,4300160,2011-07-04,1279.71000,9,1.000000,,,,1,1,1107040734250160,1,1_2011,1_1,1_4300160,9,1_1,1_1
1,2011,1,11034257,SV,4300617,2011-07-05,560.74000,9,1.000000,,,,1,1,1107051337480617,1,1_2011,1_1,1_4300617,9,1_1,1_1
1,2011,1,11034242,SV,4300617,2011-06-30,3287.48000,9,1.000000,,,,1,1,1107040830470617,1,1_2011,1_1,1_4300617,9,1_1,1_1
1,2011,1,11034241,SV,4300617,2011-06-30,5852.80000,9,1.000000,,,,1,1,1107040831100617,1,1_2011,1_1,1_4300617,9,1_1,1_1
1,2011,1,11034239,SV,4300617,2011-06-29,2138.16000,9,1.000000,,,,1,1,1107040831370617,1,1_2011,1_1,1_4300617,9,1_1,1_1
1,2011,1,11034248,SV,4301190,2011-07-04,696.20000,9,1.000000,,,,1,1,1107040840061190,1,1_2011,1_1,1_4301190,9,1_1,1_1
1,2011,1,11034229,SV,4300267,2011-06-28,-29519.35000,9,1.000000,,,,1,1,1107040857540267,1,1_2011,1_1,1_4300267,9,1_1,1_1
1,2011,1,11034249,SV,4300012,2011-07-04,80.49000,9,1.000000,,,,1,1,1107040917310012,1,1_2011,1_1,1_4300012,9,1_1,1_1
1,2011,1,11034250,SV,4301478,2011-07-04,232.22000,9,1.000000,,,,1,1,1107040918481478,1,1_2011,1_1,1_4301478,9,1_1,1_1
1,2011,1,11034251,SV,4301188,2011-07-04,808.30000,9,1.000000,,,,1,1,1107041140171188,1,1_2011,1_1,1_4301188,9,1_1,1_1
1,2011,1,11034259,SV,4300758,2011-07-06,485.22000,9,1.000000,,,,1,1,1107060843350758,1,1_2011,1_1,1_4300758,9,1_1,1_1
1,2011,1,11034258,SV,4301477,2011-07-05,299.61000,9,1.000000,,,,1,1,1107051342121477,1,1_2011,1_1,1_4301477,9,1_1,1_1
1,2011,1,11034260,SV,4300981,2011-07-06,2125.48000,9,1.000000,,,,1,1,1107061632130981,1,1_2011,1_1,1_4300981,9,1_1,1_1
1,2011,1,11034261,SV,4300012,2011-07-07,328.42000,9,1.000000,,,,1,1,1107070820300012,1,1_2011,1_1,1_4300012,9,1_1,1_1
1,2011,1,11034262,SV,4301473,2011-07-07,3624.72000,9,1.000000,,,,1,1,1107071136291473,1,1_2011,1_1,1_4301473,9,1_1,1_1
1,2011,1,11034263,SV,4301522,2011-07-07,572.52000,9,1.000000,,,,1,1,1107071218271522,1,1_2011,1_1,1_4301522,9,1_1,1_1
1,2011,1,11034266,SV,4300012,2011-07-08,135.30000,9,1.000000,,,,1,1,1107081155400012,1,1_2011,1_1,1_4300012,9,1_1,1_1
1,2011,1,11034265,SV,4301000,2011-07-07,0.00000,9,1.000000,,,,1,1,1107071619131000,1,1_2011,1_1,1_4301000,9,1_1,1_1
1,2011,1,11034267,SV,4301609,2011-07-11,3335.39000,9,1.000000,,,,1,1,1107110753111609,1,1_2011,1_1,1_4301609,9,1_1,1_1
1,2011,1,11034256,SV,4301477,2011-07-05,772.31000,9,1.000000,,,,1,1,1107110804131477,1,1_2011,1_1,1_4301477,9,1_1,1_1
1,2011,1,11034280,SV,4300048,2011-07-13,1032.50000,9,1.000000,,,,1,1,1107131509020048,1,1_2011,1_1,1_4300048,9,1_1,1_1
1,2011,1,11034269,SV,4301007,2011-07-11,324.58000,9,1.000000,,,,1,1,1107111040361007,1,1_2011,1_1,1_4301007,9,1_1,1_1
1,2011,1,11034273,SV,4301507,2011-07-13,550.47000,9,1.000000,,,,1,1,1107130805081507,1,1_2011,1_1,1_4301507,9,1_1,1_1
1,2011,1,11034274,SV,4301603,2011-07-13,195.29000,9,1.000000,,,,1,1,1107130901571603,1,1_2011,1_1,1_4301603,9,1_1,1_1
1,2011,1,11034271,SV,4301580,2011-07-11,1508.56000,9,1.000000,,,,1,1,1107120756361580,1,1_2011,1_1,1_4301580,9,1_1,1_1
1,2011,1,11034286,SV,4300172,2011-07-15,273.36000,9,1.000000,,,,1,1,1107151138040172,1,1_2011,1_1,1_4300172,9,1_1,1_1
1,2011,1,11034272,SV,4300619,2011-07-12,329.81000,9,1.000000,,,,1,1,1107121316230619,1,1_2011,1_1,1_4300619,9,1_1,1_1
1,2011,1,11034333,SV,4300228,2011-07-29,1611.59000,9,1.000000,,,,1,1,1107290749360228,1,1_2011,1_1,1_4300228,9,1_1,1_1
1,2011,1,11034289,SV,4300357,2011-07-18,107.38000,9,1.000000,,,,1,1,1107180933320357,1,1_2011,1_1,1_4300357,9,1_1,1_1
1,2011,1,11034276,SV,4301609,2011-07-13,2150.13000,9,1.000000,,,,1,1,1107131008281609,1,1_2011,1_1,1_4301609,9,1_1,1_1
1,2011,1,11034277,SV,4301609,2011-07-13,70.56000,9,1.000000,,,,1,1,1107131008581609,1,1_2011,1_1,1_4301609,9,1_1,1_1
1,2011,1,11034278,SV,4300267,2011-07-13,3776.00000,9,1.000000,,,,1,1,1107131050330267,1,1_2011,1_1,1_4300267,9,1_1,1_1
1,2011,1,11034311,SV,4301609,2011-07-22,-62.13000,9,1.000000,,,,1,1,1107221424271609,1,1_2011,1_1,1_4301609,9,1_1,1_1
1,2011,1,11034339,SV,4300652,2011-08-05,2525.20000,9,1.000000,,,,1,1,1108050729450652,1,1_2011,1_1,1_4300652,9,1_1,1_1
1,2011,1,11034413,SV,4301603,2011-09-23,470.82000,9,1.000000,,,,1,1,1109230907141603,1,1_2011,1_1,1_4301603,9,1_1,1_1
1,2011,1,11034283,SV,4301643,2011-07-14,2872.90000,9,1.000000,,,,1,1,1107141251421643,1,1_2011,1_1,1_4301643,9,1_1,1_1
1,2011,1,11034313,SV,4301007,2011-07-25,731.01000,9,1.000000,,,,1,1,1107261351241007,1,1_2011,1_1,1_4301007,9,1_1,1_1
1,2011,1,11034284,SV,4301642,2011-07-14,2759.84000,9,1.000000,,,,1,1,1107141311081642,1,1_2011,1_1,1_4301642,9,1_1,1_1
1,2011,1,11034059,SV,4301203,2011-04-18,870.84000,9,1.000000,,,,1,1,1107141320101203,1,1_2011,1_1,1_4301203,9,1_1,1_1
1,2011,1,11034219,SV,4300172,2011-06-22,93.60000,9,1.000000,,,,1,1,1107141455070172,1,1_2011,1_1,1_4300172,9,1_1,1_1
1,2011,1,11034275,SV,4301188,2011-07-13,274.70000,9,1.000000,,,,1,1,1107141455361188,1,1_2011,1_1,1_4301188,9,1_1,1_1
1,2011,1,11034287,SV,4301489,2011-07-15,533.48000,9,1.000000,,,,1,1,1107151152421489,1,1_2011,1_1,1_4301489,9,1_1,1_1
1,2011,1,11034290,SV,4301007,2011-07-18,73.46000,9,1.000000,,,,1,1,1107180935591007,1,1_2011,1_1,1_4301007,9,1_1,1_1
1,2011,1,11034288,SV,4300617,2011-07-15,3626.14000,9,1.000000,,,,1,1,1107181312080617,1,1_2011,1_1,1_4300617,9,1_1,1_1
1,2011,1,11034268,SV,4301637,2011-07-11,265.26000,9,1.000000,,,,1,1,1107181318431637,1,1_2011,1_1,1_4301637,9,1_1,1_1
1,2011,1,11034291,SV,4300013,2011-07-19,32714.14000,9,1.000000,,,,1,1,1107190851130013,1,1_2011,1_1,1_4300013,9,1_1,1_1
1,2011,1,11034309,SV,4300617,2011-07-22,365.80000,9,1.000000,,,,1,1,1107261352090617,1,1_2011,1_1,1_4300617,9,1_1,1_1
1,2011,1,11034294,SV,4300617,2011-07-20,-20060.00000,9,1.000000,,,,1,1,1107200813020617,1,1_2011,1_1,1_4300617,9,1_1,1_1
1,2011,1,11034295,SV,4300085,2011-07-20,489.22000,9,1.000000,,,,1,1,1107201031410085,1,1_2011,1_1,1_4300085,9,1_1,1_1
1,2011,1,11034298,SV,4301079,2011-07-21,146.93000,9,1.000000,,,,1,1,1107210726401079,1,1_2011,1_1,1_4301079,9,1_1,1_1
1,2011,1,11034296,SV,4301030,2011-07-20,522.41000,9,1.000000,,,,1,1,1107201039571030,1,1_2011,1_1,1_4301030,9,1_1,1_1
1,2011,1,11034415,SV,4301295,2011-09-23,148.68000,9,1.000000,,,,1,1,1109231455061295,1,1_2011,1_1,1_4301295,9,1_1,1_1
1,2011,1,11034323,SV,4300357,2011-07-27,168.15000,9,1.000000,,,,1,1,1107270738420357,1,1_2011,1_1,1_4300357,9,1_1,1_1
1,2011,1,11034325,SV,4301580,2011-07-27,14065.60000,9,1.000000,,,,1,1,1107270835101580,1,1_2011,1_1,1_4301580,9,1_1,1_1
1,2011,1,11034301,SV,4302037,2011-07-21,200.36000,9,1.000000,,,,1,1,1107210756162037,1,1_2011,1_1,1_4302037,9,1_1,1_1
1,2011,1,11034302,SV,4301203,2011-07-21,2238.46000,9,1.000000,,,,1,1,1107210758181203,1,1_2011,1_1,1_4301203,9,1_1,1_1
1,2011,1,11034303,SV,4301203,2011-07-21,870.84000,9,1.000000,,,,1,1,1107210800311203,1,1_2011,1_1,1_4301203,9,1_1,1_1
1,2011,1,11034304,SV,4301678,2011-07-21,1758.47000,9,1.000000,,,,1,1,1107210818321678,1,1_2011,1_1,1_4301678,9,1_1,1_1
1,2011,1,11034305,SV,4300267,2011-07-21,11898.53000,9,1.000000,,,,1,1,1107211130310267,1,1_2011,1_1,1_4300267,9,1_1,1_1
1,2011,1,11034306,SV,4300799,2011-07-22,161.75000,9,1.000000,,,,1,1,1107220802560799,1,1_2011,1_1,1_4300799,9,1_1,1_1
