empresa,ejercicio,documento,tipo_doc,almacen,orden,c1,c2,c3,facturado,empresa_id,almacen_id,documento_id,name
1,2023,23000043,PC,1,1,,,,0,1,1_1,1_1_PC_23000043_1,1_1_PC_23000043_1
1,2023,23000043,PC,1,2,,,,0,1,1_1,1_1_PC_23000043_2,1_1_PC_23000043_2
1,2023,23000043,PC,1,3,,,,0,1,1_1,1_1_PC_23000043_3,1_1_PC_23000043_3
1,2023,23000043,PC,1,4,,,,0,1,1_1,1_1_PC_23000043_4,1_1_PC_23000043_4
1,2023,23000043,PC,1,5,,,,0,1,1_1,1_1_PC_23000043_5,1_1_PC_23000043_5
1,2023,23000043,PC,1,6,,,,0,1,1_1,1_1_PC_23000043_6,1_1_PC_23000043_6
1,2023,23000043,PC,1,7,,,,0,1,1_1,1_1_PC_23000043_7,1_1_PC_23000043_7
1,2023,23000079,PC,1,1,,,,0,1,1_1,1_1_PC_23000079_1,1_1_PC_23000079_1
1,2023,23000082,PC,1,1,,,,0,1,1_1,1_1_PC_23000082_1,1_1_PC_23000082_1
1,2023,23000083,PC,1,1,,,,0,1,1_1,1_1_PC_23000083_1,1_1_PC_23000083_1
1,2023,23000083,PC,1,2,,,,0,1,1_1,1_1_PC_23000083_2,1_1_PC_23000083_2
1,2023,23000083,PC,1,3,,,,0,1,1_1,1_1_PC_23000083_3,1_1_PC_23000083_3
1,2023,23000083,PC,1,4,,,,0,1,1_1,1_1_PC_23000083_4,1_1_PC_23000083_4
1,2023,23000092,PC,1,1,,,,0,1,1_1,1_1_PC_23000092_1,1_1_PC_23000092_1
1,2023,23000092,PC,1,2,,,,0,1,1_1,1_1_PC_23000092_2,1_1_PC_23000092_2
1,2023,23000093,PC,1,1,,,,0,1,1_1,1_1_PC_23000093_1,1_1_PC_23000093_1
1,2023,23000093,PC,1,2,,,,0,1,1_1,1_1_PC_23000093_2,1_1_PC_23000093_2
1,2023,23000086,PC,1,1,,,,0,1,1_1,1_1_PC_23000086_1,1_1_PC_23000086_1
1,2023,23000086,PC,1,2,,,,0,1,1_1,1_1_PC_23000086_2,1_1_PC_23000086_2
1,2023,23000086,PC,1,3,,,,0,1,1_1,1_1_PC_23000086_3,1_1_PC_23000086_3
1,2023,23000086,PC,1,4,,,,0,1,1_1,1_1_PC_23000086_4,1_1_PC_23000086_4
1,2023,23000086,PC,1,5,,,,0,1,1_1,1_1_PC_23000086_5,1_1_PC_23000086_5
1,2023,23000086,PC,1,6,,,,0,1,1_1,1_1_PC_23000086_6,1_1_PC_23000086_6
1,2023,23000087,PC,1,1,,,,0,1,1_1,1_1_PC_23000087_1,1_1_PC_23000087_1
1,2023,23000087,PC,1,2,,,,0,1,1_1,1_1_PC_23000087_2,1_1_PC_23000087_2
1,2023,23000087,PC,1,3,,,,0,1,1_1,1_1_PC_23000087_3,1_1_PC_23000087_3
1,2023,23000087,PC,1,4,,,,0,1,1_1,1_1_PC_23000087_4,1_1_PC_23000087_4
1,2023,23000085,PC,1,1,,,,0,1,1_1,1_1_PC_23000085_1,1_1_PC_23000085_1
1,2023,23000085,PC,1,2,,,,0,1,1_1,1_1_PC_23000085_2,1_1_PC_23000085_2
1,2023,23000085,PC,1,3,,,,0,1,1_1,1_1_PC_23000085_3,1_1_PC_23000085_3
1,2023,23000088,PC,1,1,,,,0,1,1_1,1_1_PC_23000088_1,1_1_PC_23000088_1
1,2023,23000088,PC,1,2,,,,0,1,1_1,1_1_PC_23000088_2,1_1_PC_23000088_2
1,2023,23000088,PC,1,3,,,,0,1,1_1,1_1_PC_23000088_3,1_1_PC_23000088_3
1,2023,23000088,PC,1,4,,,,0,1,1_1,1_1_PC_23000088_4,1_1_PC_23000088_4
1,2023,23000088,PC,1,5,,,,0,1,1_1,1_1_PC_23000088_5,1_1_PC_23000088_5
1,2023,23000088,PC,1,6,,,,0,1,1_1,1_1_PC_23000088_6,1_1_PC_23000088_6
1,2023,23000093,PC,1,3,,,,0,1,1_1,1_1_PC_23000093_3,1_1_PC_23000093_3
1,2023,23000093,PC,1,4,,,,0,1,1_1,1_1_PC_23000093_4,1_1_PC_23000093_4
1,2023,23000093,PC,1,5,,,,0,1,1_1,1_1_PC_23000093_5,1_1_PC_23000093_5
1,2023,23000093,PC,1,6,,,,0,1,1_1,1_1_PC_23000093_6,1_1_PC_23000093_6
1,2023,23000093,PC,1,7,,,,0,1,1_1,1_1_PC_23000093_7,1_1_PC_23000093_7
1,2023,23000117,PC,1,2,,,,0,1,1_1,1_1_PC_23000117_2,1_1_PC_23000117_2
1,2023,23000107,PC,1,2,,,,0,1,1_1,1_1_PC_23000107_2,1_1_PC_23000107_2
1,2023,23000096,PC,1,1,,,,0,1,1_1,1_1_PC_23000096_1,1_1_PC_23000096_1
1,2023,23000096,PC,1,2,,,,0,1,1_1,1_1_PC_23000096_2,1_1_PC_23000096_2
1,2023,23000097,PC,1,1,,,,0,1,1_1,1_1_PC_23000097_1,1_1_PC_23000097_1
1,2023,23000098,PC,1,1,,,,0,1,1_1,1_1_PC_23000098_1,1_1_PC_23000098_1
1,2023,23000098,PC,1,2,,,,0,1,1_1,1_1_PC_23000098_2,1_1_PC_23000098_2
1,2023,23000130,PC,1,1,,,,0,1,1_1,1_1_PC_23000130_1,1_1_PC_23000130_1
1,2023,23000130,PC,1,2,,,,0,1,1_1,1_1_PC_23000130_2,1_1_PC_23000130_2
1,2023,23000130,PC,1,3,,,,0,1,1_1,1_1_PC_23000130_3,1_1_PC_23000130_3
1,2023,23000080,PC,1,1,,,,0,1,1_1,1_1_PC_23000080_1,1_1_PC_23000080_1
1,2023,23000080,PC,1,2,,,,0,1,1_1,1_1_PC_23000080_2,1_1_PC_23000080_2
1,2023,23000080,PC,1,3,,,,0,1,1_1,1_1_PC_23000080_3,1_1_PC_23000080_3
1,2023,23000080,PC,1,4,,,,0,1,1_1,1_1_PC_23000080_4,1_1_PC_23000080_4
1,2023,23000080,PC,1,5,,,,0,1,1_1,1_1_PC_23000080_5,1_1_PC_23000080_5
1,2023,23000080,PC,1,6,,,,0,1,1_1,1_1_PC_23000080_6,1_1_PC_23000080_6
1,2023,23000058,PC,1,1,,,,0,1,1_1,1_1_PC_23000058_1,1_1_PC_23000058_1
1,2023,23000058,PC,1,2,,,,0,1,1_1,1_1_PC_23000058_2,1_1_PC_23000058_2
1,2023,23000058,PC,1,3,,,,0,1,1_1,1_1_PC_23000058_3,1_1_PC_23000058_3
1,2023,23000058,PC,1,4,,,,0,1,1_1,1_1_PC_23000058_4,1_1_PC_23000058_4
1,2023,23000058,PC,1,5,,,,0,1,1_1,1_1_PC_23000058_5,1_1_PC_23000058_5
1,2023,23000058,PC,1,6,,,,0,1,1_1,1_1_PC_23000058_6,1_1_PC_23000058_6
1,2023,23000058,PC,1,7,,,,0,1,1_1,1_1_PC_23000058_7,1_1_PC_23000058_7
1,2023,23000058,PC,1,8,,,,0,1,1_1,1_1_PC_23000058_8,1_1_PC_23000058_8
1,2023,23000058,PC,1,9,,,,0,1,1_1,1_1_PC_23000058_9,1_1_PC_23000058_9
1,2023,23000099,PC,1,1,,,,0,1,1_1,1_1_PC_23000099_1,1_1_PC_23000099_1
1,2023,23000099,PC,1,2,,,,0,1,1_1,1_1_PC_23000099_2,1_1_PC_23000099_2
1,2023,23000099,PC,1,3,,,,0,1,1_1,1_1_PC_23000099_3,1_1_PC_23000099_3
1,2023,23000100,PC,1,1,,,,0,1,1_1,1_1_PC_23000100_1,1_1_PC_23000100_1
1,2023,23000100,PC,1,2,,,,0,1,1_1,1_1_PC_23000100_2,1_1_PC_23000100_2
1,2023,23000100,PC,1,3,,,,0,1,1_1,1_1_PC_23000100_3,1_1_PC_23000100_3
1,2023,23000100,PC,1,4,,,,0,1,1_1,1_1_PC_23000100_4,1_1_PC_23000100_4
1,2023,23000104,PC,1,1,,,,0,1,1_1,1_1_PC_23000104_1,1_1_PC_23000104_1
1,2023,23000104,PC,1,2,,,,0,1,1_1,1_1_PC_23000104_2,1_1_PC_23000104_2
1,2023,23000104,PC,1,3,,,,0,1,1_1,1_1_PC_23000104_3,1_1_PC_23000104_3
1,2023,23000104,PC,1,4,,,,0,1,1_1,1_1_PC_23000104_4,1_1_PC_23000104_4
1,2023,23000104,PC,1,5,,,,0,1,1_1,1_1_PC_23000104_5,1_1_PC_23000104_5
1,2023,23000104,PC,1,6,,,,0,1,1_1,1_1_PC_23000104_6,1_1_PC_23000104_6
1,2023,23000131,PC,1,1,,,,0,1,1_1,1_1_PC_23000131_1,1_1_PC_23000131_1
1,2023,23000131,PC,1,2,,,,0,1,1_1,1_1_PC_23000131_2,1_1_PC_23000131_2
1,2023,23000128,PC,1,1,,,,0,1,1_1,1_1_PC_23000128_1,1_1_PC_23000128_1
1,2023,23000128,PC,1,2,,,,0,1,1_1,1_1_PC_23000128_2,1_1_PC_23000128_2
1,2023,23000125,PC,1,1,,,,0,1,1_1,1_1_PC_23000125_1,1_1_PC_23000125_1
1,2023,23000125,PC,1,2,,,,0,1,1_1,1_1_PC_23000125_2,1_1_PC_23000125_2
1,2023,23000125,PC,1,3,,,,0,1,1_1,1_1_PC_23000125_3,1_1_PC_23000125_3
1,2023,23000108,PC,1,1,,,,0,1,1_1,1_1_PC_23000108_1,1_1_PC_23000108_1
1,2023,23000108,PC,1,2,,,,0,1,1_1,1_1_PC_23000108_2,1_1_PC_23000108_2
1,2023,23000108,PC,1,3,,,,0,1,1_1,1_1_PC_23000108_3,1_1_PC_23000108_3
1,2023,23000108,PC,1,4,,,,0,1,1_1,1_1_PC_23000108_4,1_1_PC_23000108_4
1,2023,23000105,PC,1,1,,,,0,1,1_1,1_1_PC_23000105_1,1_1_PC_23000105_1
1,2023,23000105,PC,1,2,,,,0,1,1_1,1_1_PC_23000105_2,1_1_PC_23000105_2
1,2023,23000105,PC,1,3,,,,0,1,1_1,1_1_PC_23000105_3,1_1_PC_23000105_3
1,2023,23000105,PC,1,4,,,,0,1,1_1,1_1_PC_23000105_4,1_1_PC_23000105_4
1,2023,23000105,PC,1,5,,,,0,1,1_1,1_1_PC_23000105_5,1_1_PC_23000105_5
1,2023,23000105,PC,1,6,,,,0,1,1_1,1_1_PC_23000105_6,1_1_PC_23000105_6
1,2023,23000105,PC,1,7,,,,0,1,1_1,1_1_PC_23000105_7,1_1_PC_23000105_7
1,2023,23000105,PC,1,8,,,,0,1,1_1,1_1_PC_23000105_8,1_1_PC_23000105_8
1,2023,23000105,PC,1,9,,,,0,1,1_1,1_1_PC_23000105_9,1_1_PC_23000105_9
1,2023,23000105,PC,1,10,,,,0,1,1_1,1_1_PC_23000105_10,1_1_PC_23000105_10
1,2023,23000105,PC,1,11,,,,0,1,1_1,1_1_PC_23000105_11,1_1_PC_23000105_11
1,2023,23000105,PC,1,12,,,,0,1,1_1,1_1_PC_23000105_12,1_1_PC_23000105_12
1,2023,23000117,PC,1,3,,,,0,1,1_1,1_1_PC_23000117_3,1_1_PC_23000117_3
1,2023,23000119,PC,1,1,,,,0,1,1_1,1_1_PC_23000119_1,1_1_PC_23000119_1
1,2023,23000119,PC,1,2,,,,0,1,1_1,1_1_PC_23000119_2,1_1_PC_23000119_2
1,2023,23000119,PC,1,3,,,,0,1,1_1,1_1_PC_23000119_3,1_1_PC_23000119_3
1,2023,23000110,PC,1,1,,,,0,1,1_1,1_1_PC_23000110_1,1_1_PC_23000110_1
1,2023,23000110,PC,1,2,,,,0,1,1_1,1_1_PC_23000110_2,1_1_PC_23000110_2
1,2023,23000125,PC,1,4,,,,0,1,1_1,1_1_PC_23000125_4,1_1_PC_23000125_4
1,2023,23000125,PC,1,5,,,,0,1,1_1,1_1_PC_23000125_5,1_1_PC_23000125_5
1,2023,23000095,PC,1,1,,,,0,1,1_1,1_1_PC_23000095_1,1_1_PC_23000095_1
1,2023,23000095,PC,1,2,,,,0,1,1_1,1_1_PC_23000095_2,1_1_PC_23000095_2
1,2023,23000074,PC,1,1,,,,0,1,1_1,1_1_PC_23000074_1,1_1_PC_23000074_1
1,2023,23000074,PC,1,2,,,,0,1,1_1,1_1_PC_23000074_2,1_1_PC_23000074_2
1,2023,23000074,PC,1,3,,,,0,1,1_1,1_1_PC_23000074_3,1_1_PC_23000074_3
1,2023,23000074,PC,1,4,,,,0,1,1_1,1_1_PC_23000074_4,1_1_PC_23000074_4
1,2023,23000074,PC,1,5,,,,0,1,1_1,1_1_PC_23000074_5,1_1_PC_23000074_5
1,2023,23000074,PC,1,6,,,,0,1,1_1,1_1_PC_23000074_6,1_1_PC_23000074_6
1,2023,23000074,PC,1,7,,,,0,1,1_1,1_1_PC_23000074_7,1_1_PC_23000074_7
1,2023,23000074,PC,1,8,,,,0,1,1_1,1_1_PC_23000074_8,1_1_PC_23000074_8
1,2023,23000074,PC,1,9,,,,0,1,1_1,1_1_PC_23000074_9,1_1_PC_23000074_9
1,2023,23000074,PC,1,10,,,,0,1,1_1,1_1_PC_23000074_10,1_1_PC_23000074_10
1,2023,23000074,PC,1,11,,,,0,1,1_1,1_1_PC_23000074_11,1_1_PC_23000074_11
1,2023,23000074,PC,1,12,,,,0,1,1_1,1_1_PC_23000074_12,1_1_PC_23000074_12
1,2023,23000074,PC,1,13,,,,0,1,1_1,1_1_PC_23000074_13,1_1_PC_23000074_13
1,2023,23000074,PC,1,14,,,,0,1,1_1,1_1_PC_23000074_14,1_1_PC_23000074_14
1,2023,23000074,PC,1,15,,,,0,1,1_1,1_1_PC_23000074_15,1_1_PC_23000074_15
1,2023,23000102,PC,1,1,,,,0,1,1_1,1_1_PC_23000102_1,1_1_PC_23000102_1
1,2023,23000102,PC,1,2,,,,0,1,1_1,1_1_PC_23000102_2,1_1_PC_23000102_2
1,2023,23000102,PC,1,3,,,,0,1,1_1,1_1_PC_23000102_3,1_1_PC_23000102_3
1,2023,23000102,PC,1,4,,,,0,1,1_1,1_1_PC_23000102_4,1_1_PC_23000102_4
1,2023,23000102,PC,1,5,,,,0,1,1_1,1_1_PC_23000102_5,1_1_PC_23000102_5
1,2023,23000111,PC,1,1,,,,0,1,1_1,1_1_PC_23000111_1,1_1_PC_23000111_1
1,2023,23000111,PC,1,2,,,,0,1,1_1,1_1_PC_23000111_2,1_1_PC_23000111_2
1,2023,23000111,PC,1,3,,,,0,1,1_1,1_1_PC_23000111_3,1_1_PC_23000111_3
1,2023,23000111,PC,1,4,,,,0,1,1_1,1_1_PC_23000111_4,1_1_PC_23000111_4
1,2023,23000153,PC,1,1,,,,0,1,1_1,1_1_PC_23000153_1,1_1_PC_23000153_1
1,2023,23000125,PC,1,6,,,,0,1,1_1,1_1_PC_23000125_6,1_1_PC_23000125_6
1,2023,23000118,PC,1,1,,,,0,1,1_1,1_1_PC_23000118_1,1_1_PC_23000118_1
1,2023,23000118,PC,1,2,,,,0,1,1_1,1_1_PC_23000118_2,1_1_PC_23000118_2
1,2023,23000118,PC,1,3,,,,0,1,1_1,1_1_PC_23000118_3,1_1_PC_23000118_3
1,2023,23000118,PC,1,4,,,,0,1,1_1,1_1_PC_23000118_4,1_1_PC_23000118_4
1,2023,23000118,PC,1,5,,,,0,1,1_1,1_1_PC_23000118_5,1_1_PC_23000118_5
1,2023,23000120,PC,1,1,,,,0,1,1_1,1_1_PC_23000120_1,1_1_PC_23000120_1
1,2023,23000120,PC,1,2,,,,0,1,1_1,1_1_PC_23000120_2,1_1_PC_23000120_2
1,2023,23000110,PC,1,3,,,,0,1,1_1,1_1_PC_23000110_3,1_1_PC_23000110_3
1,2023,23000110,PC,1,4,,,,0,1,1_1,1_1_PC_23000110_4,1_1_PC_23000110_4
1,2023,23000109,PC,1,1,,,,0,1,1_1,1_1_PC_23000109_1,1_1_PC_23000109_1
1,2023,23000109,PC,1,2,,,,0,1,1_1,1_1_PC_23000109_2,1_1_PC_23000109_2
1,2023,23000142,PC,1,1,,,,0,1,1_1,1_1_PC_23000142_1,1_1_PC_23000142_1
1,2023,23000142,PC,1,2,,,,0,1,1_1,1_1_PC_23000142_2,1_1_PC_23000142_2
1,2023,23000142,PC,1,3,,,,0,1,1_1,1_1_PC_23000142_3,1_1_PC_23000142_3
1,2023,23000136,PC,1,1,,,,0,1,1_1,1_1_PC_23000136_1,1_1_PC_23000136_1
1,2023,23000136,PC,1,2,,,,0,1,1_1,1_1_PC_23000136_2,1_1_PC_23000136_2
1,2023,23000136,PC,1,3,,,,0,1,1_1,1_1_PC_23000136_3,1_1_PC_23000136_3
1,2023,23000109,PC,1,3,,,,0,1,1_1,1_1_PC_23000109_3,1_1_PC_23000109_3
1,2023,23000109,PC,1,4,,,,0,1,1_1,1_1_PC_23000109_4,1_1_PC_23000109_4
1,2023,23000109,PC,1,5,,,,0,1,1_1,1_1_PC_23000109_5,1_1_PC_23000109_5
1,2023,23000109,PC,1,6,,,,0,1,1_1,1_1_PC_23000109_6,1_1_PC_23000109_6
1,2023,23000109,PC,1,7,,,,0,1,1_1,1_1_PC_23000109_7,1_1_PC_23000109_7
1,2023,23000122,PC,1,1,,,,0,1,1_1,1_1_PC_23000122_1,1_1_PC_23000122_1
1,2023,23000122,PC,1,2,,,,0,1,1_1,1_1_PC_23000122_2,1_1_PC_23000122_2
1,2023,23000123,PC,1,1,,,,0,1,1_1,1_1_PC_23000123_1,1_1_PC_23000123_1
1,2023,23000125,PC,1,7,,,,0,1,1_1,1_1_PC_23000125_7,1_1_PC_23000125_7
1,2023,23000125,PC,1,8,,,,0,1,1_1,1_1_PC_23000125_8,1_1_PC_23000125_8
1,2023,23000136,PC,1,4,,,,0,1,1_1,1_1_PC_23000136_4,1_1_PC_23000136_4
1,2023,23000127,PC,1,1,,,,0,1,1_1,1_1_PC_23000127_1,1_1_PC_23000127_1
1,2023,23000127,PC,1,2,,,,0,1,1_1,1_1_PC_23000127_2,1_1_PC_23000127_2
1,2023,23000146,PC,1,1,,,,0,1,1_1,1_1_PC_23000146_1,1_1_PC_23000146_1
1,2023,23000146,PC,1,2,,,,0,1,1_1,1_1_PC_23000146_2,1_1_PC_23000146_2
1,2023,23000121,PC,1,1,,,,0,1,1_1,1_1_PC_23000121_1,1_1_PC_23000121_1
1,2023,23000121,PC,1,2,,,,0,1,1_1,1_1_PC_23000121_2,1_1_PC_23000121_2
1,2023,23000121,PC,1,3,,,,0,1,1_1,1_1_PC_23000121_3,1_1_PC_23000121_3
1,2023,23000121,PC,1,4,,,,0,1,1_1,1_1_PC_23000121_4,1_1_PC_23000121_4
1,2023,23000121,PC,1,5,,,,0,1,1_1,1_1_PC_23000121_5,1_1_PC_23000121_5
1,2023,23000121,PC,1,6,,,,0,1,1_1,1_1_PC_23000121_6,1_1_PC_23000121_6
1,2023,23000126,PC,1,1,,,,0,1,1_1,1_1_PC_23000126_1,1_1_PC_23000126_1
1,2023,23000126,PC,1,2,,,,0,1,1_1,1_1_PC_23000126_2,1_1_PC_23000126_2
1,2023,23000129,PC,1,1,,,,0,1,1_1,1_1_PC_23000129_1,1_1_PC_23000129_1
1,2023,23000136,PC,1,5,,,,0,1,1_1,1_1_PC_23000136_5,1_1_PC_23000136_5
1,2023,23000137,PC,1,1,,,,0,1,1_1,1_1_PC_23000137_1,1_1_PC_23000137_1
1,2023,23000138,PC,1,1,,,,0,1,1_1,1_1_PC_23000138_1,1_1_PC_23000138_1
1,2023,23000139,PC,1,1,,,,0,1,1_1,1_1_PC_23000139_1,1_1_PC_23000139_1
1,2023,23000139,PC,1,2,,,,0,1,1_1,1_1_PC_23000139_2,1_1_PC_23000139_2
1,2023,23000133,PC,1,1,,,,0,1,1_1,1_1_PC_23000133_1,1_1_PC_23000133_1
1,2023,23000133,PC,1,2,,,,0,1,1_1,1_1_PC_23000133_2,1_1_PC_23000133_2
1,2023,23000133,PC,1,3,,,,0,1,1_1,1_1_PC_23000133_3,1_1_PC_23000133_3
1,2023,23000133,PC,1,4,,,,0,1,1_1,1_1_PC_23000133_4,1_1_PC_23000133_4
1,2023,23000133,PC,1,5,,,,0,1,1_1,1_1_PC_23000133_5,1_1_PC_23000133_5
1,2023,23000133,PC,1,6,,,,0,1,1_1,1_1_PC_23000133_6,1_1_PC_23000133_6
1,2023,23000133,PC,1,7,,,,0,1,1_1,1_1_PC_23000133_7,1_1_PC_23000133_7
1,2023,23000133,PC,1,8,,,,0,1,1_1,1_1_PC_23000133_8,1_1_PC_23000133_8
1,2023,23000133,PC,1,9,,,,0,1,1_1,1_1_PC_23000133_9,1_1_PC_23000133_9
1,2023,23000140,PC,1,1,,,,0,1,1_1,1_1_PC_23000140_1,1_1_PC_23000140_1
1,2023,23000140,PC,1,2,,,,0,1,1_1,1_1_PC_23000140_2,1_1_PC_23000140_2
1,2023,23000139,PC,1,3,,,,0,1,1_1,1_1_PC_23000139_3,1_1_PC_23000139_3
1,2023,23000139,PC,1,4,,,,0,1,1_1,1_1_PC_23000139_4,1_1_PC_23000139_4
1,2023,23000139,PC,1,5,,,,0,1,1_1,1_1_PC_23000139_5,1_1_PC_23000139_5
1,2023,23000134,PC,1,1,,,,0,1,1_1,1_1_PC_23000134_1,1_1_PC_23000134_1
1,2023,23000134,PC,1,2,,,,0,1,1_1,1_1_PC_23000134_2,1_1_PC_23000134_2
1,2023,23000134,PC,1,3,,,,0,1,1_1,1_1_PC_23000134_3,1_1_PC_23000134_3
1,2023,23000140,PC,1,3,,,,0,1,1_1,1_1_PC_23000140_3,1_1_PC_23000140_3
1,2023,23000154,PC,1,1,,,,0,1,1_1,1_1_PC_23000154_1,1_1_PC_23000154_1
1,2023,23000154,PC,1,2,,,,0,1,1_1,1_1_PC_23000154_2,1_1_PC_23000154_2
1,2023,23000135,PC,1,1,,,,0,1,1_1,1_1_PC_23000135_1,1_1_PC_23000135_1
1,2023,23000135,PC,1,2,,,,0,1,1_1,1_1_PC_23000135_2,1_1_PC_23000135_2
1,2023,23000135,PC,1,3,,,,0,1,1_1,1_1_PC_23000135_3,1_1_PC_23000135_3
1,2023,23000142,PC,1,4,,,,0,1,1_1,1_1_PC_23000142_4,1_1_PC_23000142_4
1,2023,23000143,PC,1,1,,,,0,1,1_1,1_1_PC_23000143_1,1_1_PC_23000143_1
1,2023,23000143,PC,1,2,,,,0,1,1_1,1_1_PC_23000143_2,1_1_PC_23000143_2
1,2023,23000143,PC,1,3,,,,0,1,1_1,1_1_PC_23000143_3,1_1_PC_23000143_3
1,2023,23000146,PC,1,3,,,,0,1,1_1,1_1_PC_23000146_3,1_1_PC_23000146_3
1,2023,23000146,PC,1,4,,,,0,1,1_1,1_1_PC_23000146_4,1_1_PC_23000146_4
1,2023,23000146,PC,1,5,,,,0,1,1_1,1_1_PC_23000146_5,1_1_PC_23000146_5
1,2023,23000147,PC,1,1,,,,0,1,1_1,1_1_PC_23000147_1,1_1_PC_23000147_1
1,2023,23000160,PC,1,1,,,,0,1,1_1,1_1_PC_23000160_1,1_1_PC_23000160_1
1,2023,23000160,PC,1,2,,,,0,1,1_1,1_1_PC_23000160_2,1_1_PC_23000160_2
1,2023,23000132,PC,1,1,,,,0,1,1_1,1_1_PC_23000132_1,1_1_PC_23000132_1
1,2023,23000132,PC,1,2,,,,0,1,1_1,1_1_PC_23000132_2,1_1_PC_23000132_2
1,2023,23000132,PC,1,3,,,,0,1,1_1,1_1_PC_23000132_3,1_1_PC_23000132_3
1,2023,23000112,PC,1,1,,,,0,1,1_1,1_1_PC_23000112_1,1_1_PC_23000112_1
1,2023,23000112,PC,1,2,,,,0,1,1_1,1_1_PC_23000112_2,1_1_PC_23000112_2
1,2023,23000161,PC,1,1,,,,0,1,1_1,1_1_PC_23000161_1,1_1_PC_23000161_1
1,2023,23000148,PC,1,1,,,,0,1,1_1,1_1_PC_23000148_1,1_1_PC_23000148_1
1,2023,23000115,PC,1,1,,,,0,1,1_1,1_1_PC_23000115_1,1_1_PC_23000115_1
1,2023,23000150,PC,1,1,,,,0,1,1_1,1_1_PC_23000150_1,1_1_PC_23000150_1
1,2023,23000150,PC,1,2,,,,0,1,1_1,1_1_PC_23000150_2,1_1_PC_23000150_2
1,2023,23000151,PC,1,1,,,,0,1,1_1,1_1_PC_23000151_1,1_1_PC_23000151_1
1,2023,23000151,PC,1,2,,,,0,1,1_1,1_1_PC_23000151_2,1_1_PC_23000151_2
1,2023,23000161,PC,1,2,,,,0,1,1_1,1_1_PC_23000161_2,1_1_PC_23000161_2
1,2023,23000161,PC,1,3,,,,0,1,1_1,1_1_PC_23000161_3,1_1_PC_23000161_3
1,2023,23000161,PC,1,4,,,,0,1,1_1,1_1_PC_23000161_4,1_1_PC_23000161_4
1,2023,23000161,PC,1,5,,,,0,1,1_1,1_1_PC_23000161_5,1_1_PC_23000161_5
1,2023,23000151,PC,1,3,,,,0,1,1_1,1_1_PC_23000151_3,1_1_PC_23000151_3
1,2023,23000151,PC,1,4,,,,0,1,1_1,1_1_PC_23000151_4,1_1_PC_23000151_4
1,2023,23000124,PC,1,1,,,,0,1,1_1,1_1_PC_23000124_1,1_1_PC_23000124_1
1,2023,23000152,PC,1,1,,,,0,1,1_1,1_1_PC_23000152_1,1_1_PC_23000152_1
1,2023,23000145,PC,1,1,,,,0,1,1_1,1_1_PC_23000145_1,1_1_PC_23000145_1
1,2023,23000145,PC,1,2,,,,0,1,1_1,1_1_PC_23000145_2,1_1_PC_23000145_2
1,2023,23000145,PC,1,3,,,,0,1,1_1,1_1_PC_23000145_3,1_1_PC_23000145_3
1,2023,23000145,PC,1,4,,,,0,1,1_1,1_1_PC_23000145_4,1_1_PC_23000145_4
1,2023,23000169,PC,1,1,,,,0,1,1_1,1_1_PC_23000169_1,1_1_PC_23000169_1
1,2023,23000169,PC,1,2,,,,0,1,1_1,1_1_PC_23000169_2,1_1_PC_23000169_2
1,2023,23000195,PC,1,1,,,,0,1,1_1,1_1_PC_23000195_1,1_1_PC_23000195_1
1,2023,23000188,PC,1,1,,,,0,1,1_1,1_1_PC_23000188_1,1_1_PC_23000188_1
1,2023,23000192,PC,1,1,,,,0,1,1_1,1_1_PC_23000192_1,1_1_PC_23000192_1
1,2023,23000179,PC,1,1,,,,0,1,1_1,1_1_PC_23000179_1,1_1_PC_23000179_1
1,2023,23000240,PC,1,2,,,,0,1,1_1,1_1_PC_23000240_2,1_1_PC_23000240_2
1,2023,23000155,PC,1,1,,,,0,1,1_1,1_1_PC_23000155_1,1_1_PC_23000155_1
1,2023,23000155,PC,1,2,,,,0,1,1_1,1_1_PC_23000155_2,1_1_PC_23000155_2
1,2023,23000155,PC,1,3,,,,0,1,1_1,1_1_PC_23000155_3,1_1_PC_23000155_3
1,2023,23000155,PC,1,4,,,,0,1,1_1,1_1_PC_23000155_4,1_1_PC_23000155_4
1,2023,23000221,PC,1,1,,,,0,1,1_1,1_1_PC_23000221_1,1_1_PC_23000221_1
1,2023,23000156,PC,1,1,,,,0,1,1_1,1_1_PC_23000156_1,1_1_PC_23000156_1
1,2023,23000156,PC,1,2,,,,0,1,1_1,1_1_PC_23000156_2,1_1_PC_23000156_2
1,2023,23000157,PC,1,1,,,,0,1,1_1,1_1_PC_23000157_1,1_1_PC_23000157_1
1,2023,23000157,PC,1,2,,,,0,1,1_1,1_1_PC_23000157_2,1_1_PC_23000157_2
1,2023,23000192,PC,1,2,,,,0,1,1_1,1_1_PC_23000192_2,1_1_PC_23000192_2
1,2023,23000141,PC,1,1,,,,0,1,1_1,1_1_PC_23000141_1,1_1_PC_23000141_1
1,2023,23000141,PC,1,2,,,,0,1,1_1,1_1_PC_23000141_2,1_1_PC_23000141_2
1,2023,23000154,PC,1,3,,,,0,1,1_1,1_1_PC_23000154_3,1_1_PC_23000154_3
1,2023,23000154,PC,1,4,,,,0,1,1_1,1_1_PC_23000154_4,1_1_PC_23000154_4
1,2023,23000154,PC,1,5,,,,0,1,1_1,1_1_PC_23000154_5,1_1_PC_23000154_5
