empresa,ejercicio,tipo_movimiento,albaran,linea_albaran,linea_pedido,articulo,acumula,cantidad,bultos,precio,precio_iva,tipo_precio,descuento_1,descuento_2,descuento_3,comision_1,comision_2,comision_3,tipo_iva,variante,iva,recargo_e,precio_coste,pts_kl,aplic_pt_kl,total_linea,total_linea_base,total_linea_euro,moneda,cambio,cambio_euro,almacen,pedido,subcta,linea_producto,clv_sub,fecha_documento,factura,linea_factura,fecha_factura,centro_coste,gastos_exped,facturado,presupuesto,linea_presupuesto,triangulado,lote_interno,od_linea,codexpe,campo1,campo2,porcentaje,eur_kg,empresa_id,moneda_id,almacen_id,albaran_id,factura_id,name
1,2023,EC,23000068,1,,.YTA,1,1.000,0.000,262.79000,262.79000,3,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,262.79000,0.00000,0,262.79000,262.79000,,9,1.000000,,1,0,4000758,1,,2023-01-02,23000086,1,2023-01-30,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000068,1_1_FC_23000086,1_1_EC_23000068_1
1,2023,EC,23000236,1,,.W98,1,1.000,0.000,0.83000,0.83000,3,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.83000,0.00000,0,0.83000,0.83000,,9,1.000000,,1,0,4000999,1,,2023-04-30,23000292,1,2023-04-30,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000236,1_1_FC_23000292,1_1_EC_23000236_1
1,2023,EC,23000068,2,,..,0,0.000,0.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,0,4000758,1,,2023-01-02,23000086,2,2023-01-30,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000068,1_1_FC_23000086,1_1_EC_23000068_2
1,2023,EC,23000068,3,,..,0,0.000,0.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,0,4000758,1,,2023-01-02,23000086,3,2023-01-30,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000068,1_1_FC_23000086,1_1_EC_23000068_3
1,2023,SV,23000225,2,2,..12/80598,1,0.000,0.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,23000175,4300254,1,,2023-03-28,23000170,3,2023-04-05,,,1,,2,,,2,,,,,,1,9,1_1,1_1_SV_23000225,1_1_FV_23000170,1_1_SV_23000225_2
1,2023,NF,23000188,2,2,..,1,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,23000169,4300357,1,,2023-03-15,,,,,,0,,2,,,2,,,,,,1,9,1_1,1_1_NF_23000188,,1_1_NF_23000188_2
1,2023,SV,23000200,5,9,..,1,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,23000051,4301682,1,,2023-03-20,23000173,5,2023-04-05,,,1,,5,,,6,,,,,,1,9,1_1,1_1_SV_23000200,1_1_FV_23000173,1_1_SV_23000200_5
1,2023,NF,23000188,4,4,..,1,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,23000169,4300357,1,,2023-03-15,,,,,,0,,4,,,4,,,,,,1,9,1_1,1_1_NF_23000188,,1_1_NF_23000188_4
1,2023,SV,23000387,2,2,..01/08265,1,0.000,0.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,23000319,4300228,1,,2023-06-07,23000262,2,2023-06-09,,,1,,2,,,2,,,,,,1,9,1_1,1_1_SV_23000387,1_1_FV_23000262,1_1_SV_23000387_2
1,2023,EC,23000088,1,,.YTA,1,1.000,0.000,0.00000,0.00000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.00000,0.00000,0,0.00000,0.00000,,9,1.000000,,1,0,4000765,1,,2023-02-09,23000104,1,2023-02-14,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000088,1_1_FC_23000104,1_1_EC_23000088_1
1,2023,EC,23000420,1,,.YTA,1,9.000,0.000,9.75000,9.75000,3,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,9.75000,0.00000,0,87.75000,87.75000,,9,1.000000,,1,0,4000740,1,,2023-09-19,23000632,1,2023-09-30,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000420,1_1_FC_23000632,1_1_EC_23000420_1
1,2023,EC,23000344,2,2,..,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,23000239,4000622,1,,2023-07-12,23000486,2,2023-07-15,000,,1,,,,,2,,,,,0.00000,1,9,1_1,1_1_EC_23000344,1_1_FC_23000486,1_1_EC_23000344_2
1,2023,EC,23000088,2,,..,0,0.000,0.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,0,4000765,1,,2023-02-09,23000104,2,2023-02-14,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000088,1_1_FC_23000104,1_1_EC_23000088_2
1,2023,EC,23000274,1,,.W97,1,1.000,0.000,243.76000,243.76000,3,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,243.76000,0.00000,0,243.76000,243.76000,,9,1.000000,,1,0,4000589,1,,2023-05-17,23000358,1,2023-05-17,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000274,1_1_FC_23000358,1_1_EC_23000274_1
1,2023,NF,23000069,2,2,..,1,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,22000515,4300718,1,,2023-01-27,,,,,,0,,2,,,2,,,,,,1,9,1_1,1_1_NF_23000069,,1_1_NF_23000069_2
1,2023,SV,23000105,2,2,..12/251009,1,0.000,0.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,23000067,4301849,1,,2023-02-13,23000067,2,2023-02-13,,,1,,2,,,2,,,,,,1,9,1_1,1_1_SV_23000105,1_1_FV_23000067,1_1_SV_23000105_2
1,2023,EC,23000088,3,,..,0,0.000,0.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,0,4000765,1,,2023-02-09,23000104,3,2023-02-14,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000088,1_1_FC_23000104,1_1_EC_23000088_3
1,2023,EC,23000073,2,,..,0,0.000,0.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,0,4000752,1,,2023-02-09,23000113,2,2023-02-14,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000073,1_1_FC_23000113,1_1_EC_23000073_2
1,2023,SV,23000061,4,4,..,1,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,23000042,4301865,1,,2023-01-25,23000044,4,2023-01-25,,,1,,4,,,4,,,,,,1,9,1_1,1_1_SV_23000061,1_1_FV_23000044,1_1_SV_23000061_4
1,2023,SV,23000380,3,3,..03/2231048,1,0.000,0.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,23000279,4300718,1,,2023-06-06,23000264,4,2023-06-09,,,1,,3,,,3,,,,,,1,9,1_1,1_1_SV_23000380,1_1_FV_23000264,1_1_SV_23000380_3
1,2023,EC,23000232,2,2,..12/CH03012005,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,23000154,4000651,1,,2023-05-02,23000301,2,2023-04-28,000,,1,,,,,2,,,,,0.00000,1,9,1_1,1_1_EC_23000232,1_1_FC_23000301,1_1_EC_23000232_2
1,2023,EC,23000211,2,,.91,1,1.000,0.000,26.00000,26.00000,3,15.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,26.00000,0.00000,0,22.10000,22.10000,,9,1.000000,,1,0,4000027,1,,2023-04-18,23000300,2,2023-04-17,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000211,1_1_FC_23000300,1_1_EC_23000211_2
1,2023,EC,23000257,1,,.91,1,1.000,0.000,49.20000,49.20000,3,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,49.20000,0.00000,0,49.20000,49.20000,,9,1.000000,,1,0,4000699,1,,2023-05-24,23000347,1,2023-05-25,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000257,1_1_FC_23000347,1_1_EC_23000257_1
1,2023,SV,23000525,2,2,..,1,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,23000441,4300012,1,,2023-09-06,23000379,2,2023-09-20,,,1,,2,,,2,,,,,,1,9,1_1,1_1_SV_23000525,1_1_FV_23000379,1_1_SV_23000525_2
1,2023,SV,23000020,2,2,..,1,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,23000006,4300012,1,,2023-01-10,23000019,2,2023-01-20,,,1,,2,,,2,,,,,,1,9,1_1,1_1_SV_23000020,1_1_FV_23000019,1_1_SV_23000020_2
1,2023,EC,23000088,5,,..,0,0.000,0.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,0,4000765,1,,2023-02-09,23000104,5,2023-02-14,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000088,1_1_FC_23000104,1_1_EC_23000088_5
1,2023,EC,23000088,6,,..,0,0.000,0.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,0,4000765,1,,2023-02-09,23000104,6,2023-02-14,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000088,1_1_FC_23000104,1_1_EC_23000088_6
1,2023,EC,23000287,2,2,..13/10613A,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,23000200,4000763,1,,2023-06-08,23000389,2,2023-06-07,000,,1,,,,,2,,,,,0.00000,1,9,1_1,1_1_EC_23000287,1_1_FC_23000389,1_1_EC_23000287_2
1,2023,SV,23000350,2,2,..,1,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,23000308,4300145,1,,2023-05-22,23000252,2,2023-05-30,,,1,,2,,,2,,,,,,1,9,1_1,1_1_SV_23000350,1_1_FV_23000252,1_1_SV_23000350_2
1,2023,SV,23000329,2,2,..03/2531085,1,0.000,0.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,23000273,4301784,1,,2023-05-11,23000237,2,2023-05-19,,,1,,2,,,2,,,,,,1,9,1_1,1_1_SV_23000329,1_1_FV_23000237,1_1_SV_23000329_2
1,2023,EC,23000088,7,,..,0,0.000,0.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,0,4000765,1,,2023-02-09,23000104,7,2023-02-14,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000088,1_1_FC_23000104,1_1_EC_23000088_7
1,2023,EC,23000314,2,2,..,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,23000218,4000718,1,,2023-06-23,23000419,2,2023-06-21,000,,1,,,,,2,,,,,0.00000,1,9,1_1,1_1_EC_23000314,1_1_FC_23000419,1_1_EC_23000314_2
1,2023,EC,23000115,2,4,..,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,23000062,4000664,1,,2023-03-01,23000193,2,2023-03-24,000,,1,,,,,4,,,,,0.00000,1,9,1_1,1_1_EC_23000115,1_1_FC_23000193,1_1_EC_23000115_2
1,2023,EC,23000203,1,,.YTAMH,1,1.000,0.000,99.60000,99.60000,3,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,99.60000,0.00000,0,99.60000,99.60000,,9,1.000000,,1,0,4000532,1,,2023-04-03,23000240,1,2023-04-03,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000203,1_1_FC_23000240,1_1_EC_23000203_1
1,2023,EC,23000088,12,,.YTA,1,22.000,0.000,9.54000,9.54000,3,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,9.54000,0.00000,0,209.88000,209.88000,,9,1.000000,,1,0,4000765,1,,2023-02-09,23000104,12,2023-02-14,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000088,1_1_FC_23000104,1_1_EC_23000088_12
1,2023,EC,23000088,13,,.YTA,1,1.000,0.000,7.30000,7.30000,3,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,7.30000,0.00000,0,7.30000,7.30000,,9,1.000000,,1,0,4000765,1,,2023-02-09,23000104,13,2023-02-14,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000088,1_1_FC_23000104,1_1_EC_23000088_13
1,2023,EC,23000088,14,,.YTA,1,1.000,0.000,5.85000,5.85000,3,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,5.85000,0.00000,0,5.85000,5.85000,,9,1.000000,,1,0,4000765,1,,2023-02-09,23000104,14,2023-02-14,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000088,1_1_FC_23000104,1_1_EC_23000088_14
1,2023,EC,23000088,15,,.YTA,1,1.000,0.000,12.35000,12.35000,3,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,12.35000,0.00000,0,12.35000,12.35000,,9,1.000000,,1,0,4000765,1,,2023-02-09,23000104,15,2023-02-14,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000088,1_1_FC_23000104,1_1_EC_23000088_15
1,2023,SV,23000023,3,3,..,1,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,23000002,4301733,1,,2023-01-11,23000002,3,2023-01-17,,,1,,3,,,3,,,,,,1,9,1_1,1_1_SV_23000023,1_1_FV_23000002,1_1_SV_23000023_3
1,2023,SV,23000023,4,4,..,1,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,23000002,4301733,1,,2023-01-11,23000002,4,2023-01-17,,,1,,4,,,4,,,,,,1,9,1_1,1_1_SV_23000023,1_1_FV_23000002,1_1_SV_23000023_4
1,2023,SV,23000526,2,2,..,1,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,23000442,4300012,1,,2023-09-06,23000379,4,2023-09-20,,,1,,2,,,2,,,,,,1,9,1_1,1_1_SV_23000526,1_1_FV_23000379,1_1_SV_23000526_2
1,2023,SV,23000526,3,3,..,1,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,23000442,4300012,1,,2023-09-06,23000379,5,2023-09-20,,,1,,3,,,3,,,,,,1,9,1_1,1_1_SV_23000526,1_1_FV_23000379,1_1_SV_23000526_3
1,2023,EC,23000088,16,,.YTA,1,1.000,0.000,13.00000,13.00000,3,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,13.00000,0.00000,0,13.00000,13.00000,,9,1.000000,,1,0,4000765,1,,2023-02-09,23000104,16,2023-02-14,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000088,1_1_FC_23000104,1_1_EC_23000088_16
1,2023,EC,23000232,8,8,..,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,23000158,4000651,1,,2023-05-02,23000301,8,2023-04-28,000,,1,,,,,8,,,,,0.00000,1,9,1_1,1_1_EC_23000232,1_1_FC_23000301,1_1_EC_23000232_8
1,2023,EC,23000088,17,,.YTA,1,22.000,0.000,0.42000,0.42000,3,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.42000,0.00000,0,9.24000,9.24000,,9,1.000000,,1,0,4000765,1,,2023-02-09,23000104,17,2023-02-14,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000088,1_1_FC_23000104,1_1_EC_23000088_17
1,2023,SV,23000157,2,2,..12/70233,1,0.000,0.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,23000100,4300013,1,,2023-03-03,23000139,2,2023-03-22,,,1,,2,,,3,,,,,,1,9,1_1,1_1_SV_23000157,1_1_FV_23000139,1_1_SV_23000157_2
1,2023,EC,23000106,2,2,..,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,23000043,4000728,1,,2023-02-27,23000123,2,2023-02-27,000,,1,,,,,5,,,,,0.00000,1,9,1_1,1_1_EC_23000106,1_1_FC_23000123,1_1_EC_23000106_2
1,2023,EC,23000314,3,3,..,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,23000218,4000718,1,,2023-06-23,23000419,3,2023-06-21,000,,1,,,,,5,,,,,0.00000,1,9,1_1,1_1_EC_23000314,1_1_FC_23000419,1_1_EC_23000314_3
1,2023,EC,23000106,4,4,..,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,23000043,4000728,1,,2023-02-27,23000123,4,2023-02-27,000,,1,,,,,6,,,,,0.00000,1,9,1_1,1_1_EC_23000106,1_1_FC_23000123,1_1_EC_23000106_4
1,2023,EC,23000335,2,2,..28/109123,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,23000228,4000719,1,,2023-07-06,23000487,2,2023-07-15,000,,1,,,,,2,,,,,0.00000,1,9,1_1,1_1_EC_23000335,1_1_FC_23000487,1_1_EC_23000335_2
1,2023,EC,23000106,6,6,..,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,23000043,4000728,1,,2023-02-27,23000123,6,2023-02-27,000,,1,,,,,7,,,,,0.00000,1,9,1_1,1_1_EC_23000106,1_1_FC_23000123,1_1_EC_23000106_6
1,2023,EC,23000545,3,,..,0,0.000,0.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,0,4000477,1,,2023-12-05,23000813,3,2023-12-20,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000545,1_1_FC_23000813,1_1_EC_23000545_3
1,2023,EC,23000106,7,7,AVC20,1,1.000,0.000,328.00000,328.00000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,0.00,0.00,107.43750,0.00000,0,328.00000,328.00000,,9,1.000000,,1,23000043,4000728,1,,2023-02-27,23000123,7,2023-02-27,000,,1,,,,,4,,,,,0.00000,1,9,1_1,1_1_EC_23000106,1_1_FC_23000123,1_1_EC_23000106_7
1,2023,EC,23000397,2,2,..,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,23000260,4000408,1,,2023-09-05,23000634,2,2023-09-30,000,,1,,,,,2,,,,,0.00000,1,9,1_1,1_1_EC_23000397,1_1_FC_23000634,1_1_EC_23000397_2
1,2023,SV,23000072,2,2,..,1,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,23000017,4301167,1,,2023-01-27,23000051,2,2023-01-31,,,1,,2,,,2,,,,,,1,9,1_1,1_1_SV_23000072,1_1_FV_23000051,1_1_SV_23000072_2
1,2023,EC,23000207,1,1,92/00192,1,1.000,0.000,61.20000,61.20000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,61.20000,0.00000,0,61.20000,61.20000,,9,1.000000,,1,23000142,4000773,1,,2023-04-13,23000278,1,2023-04-20,000,,1,,,,,1,,,,,0.00000,1,9,1_1,1_1_EC_23000207,1_1_FC_23000278,1_1_EC_23000207_1
1,2023,SV,23000304,4,4,..12/70233,1,0.000,0.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,23000213,4300013,1,,2023-05-02,23000230,4,2023-05-19,,,1,,4,,,4,,,,,,1,9,1_1,1_1_SV_23000304,1_1_FV_23000230,1_1_SV_23000304_4
1,2023,EC,23000081,2,2,..,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,23000064,4000763,1,,2023-02-13,23000102,2,2023-02-10,000,,1,,,,,2,,,,,0.00000,1,9,1_1,1_1_EC_23000081,1_1_FC_23000102,1_1_EC_23000081_2
1,2023,EC,23000084,4,,.PAP-T,1,1.000,0.000,20.64000,20.64000,3,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,20.64000,0.00000,0,20.64000,20.64000,,9,1.000000,,1,0,4000532,1,,2023-01-19,23000089,9,2023-02-01,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000084,1_1_FC_23000089,1_1_EC_23000084_4
1,2023,EC,23000084,5,,.PAP-T,1,1.000,0.000,2.46000,2.46000,3,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,2.46000,0.00000,0,2.46000,2.46000,,9,1.000000,,1,0,4000532,1,,2023-01-19,23000089,10,2023-02-01,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000084,1_1_FC_23000089,1_1_EC_23000084_5
1,2023,EC,23000084,6,,.PAP-T,1,1.000,0.000,2.02000,2.02000,3,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,2.02000,0.00000,0,2.02000,2.02000,,9,1.000000,,1,0,4000532,1,,2023-01-19,23000089,11,2023-02-01,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000084,1_1_FC_23000089,1_1_EC_23000084_6
1,2023,EC,23000085,1,,.102,1,1.000,0.000,667.18000,667.18000,3,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,667.18000,0.00000,0,667.18000,667.18000,,9,1.000000,,1,0,4000532,1,,2023-01-31,23000089,12,2023-02-01,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000085,1_1_FC_23000089,1_1_EC_23000085_1
1,2023,EC,23000085,2,,..,0,0.000,0.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,0,4000532,1,,2023-01-31,23000089,13,2023-02-01,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000085,1_1_FC_23000089,1_1_EC_23000085_2
1,2023,EC,23000350,3,,..,0,0.000,0.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,0,4000765,1,,2023-07-10,23000488,3,2023-07-13,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000350,1_1_FC_23000488,1_1_EC_23000350_3
1,2023,EC,23000081,4,4,..,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,23000064,4000763,1,,2023-02-13,23000102,4,2023-02-10,000,,1,,,,,4,,,,,0.00000,1,9,1_1,1_1_EC_23000081,1_1_FC_23000102,1_1_EC_23000081_4
1,2023,EC,23000081,6,6,..,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,23000064,4000763,1,,2023-02-13,23000102,6,2023-02-10,000,,1,,,,,6,,,,,0.00000,1,9,1_1,1_1_EC_23000081,1_1_FC_23000102,1_1_EC_23000081_6
1,2023,SV,23000079,4,4,..,1,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,23000058,4300357,1,,2023-02-01,23000068,9,2023-02-15,,,1,,4,,,4,,,,,,1,9,1_1,1_1_SV_23000079,1_1_FV_23000068,1_1_SV_23000079_4
1,2023,EC,23000121,1,,.W98,1,1.000,0.000,1.28000,1.28000,3,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,1.28000,0.00000,0,1.28000,1.28000,,9,1.000000,,1,0,4000999,1,,2023-02-28,23000142,1,2023-02-28,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000121,1_1_FC_23000142,1_1_EC_23000121_1
1,2023,SV,23000690,1,1,12/5120071,1,2.000,0.000,115.22000,115.22000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,84.77000,,0,230.44000,230.44000,,9,1.000000,,1,23000602,4301555,1,,2023-11-16,23000484,1,2023-11-20,,,1,,1,,,1,,,,,,1,9,1_1,1_1_SV_23000690,1_1_FV_23000484,1_1_SV_23000690_1
